Prey_Highest,Prey_Higher,Prey_Phylum,Prey_Class,Prey_Order,Prey_Family,Prey_Genus,Prey_Species,Prey_Species_Current,Prey_Count,Snake_Species,Snake_Subspecies,FullSpName,Age_Class,SVL(mm),Sex,Location,Latitude,Longitude,Citation,Full_Citation
Amphibian,Salamander_Larvae,Chordata,Amphibia,Urodela,Ambystomatidae,Ambystoma,,,1,Thamnophis_proximus ,_proximus ,Thamnophis_proximus _proximus ,Adult ,>370,Male,"Old Sabine Bottom Wildlife Management Area, Smith County, TX",32.59360,95.39290,Ford_and_Hampton_2009,"Ford, N. B., & Hampton, P. M. (2009). Ontogenetic and sexual differences in diet in an actively foraging snake, Thamnophis proximus. Canadian Journal of Zoology, 87(3), 254–261. https://doi.org/10.1139/Z09-008"
Amphibian,Salamander_Larvae,Chordata,Amphibia,Urodela,Ambystomatidae,Ambystoma,,,4,Thamnophis_proximus ,_proximus ,Thamnophis_proximus _proximus ,Adult ,>490 ,Female,"Old Sabine Bottom Wildlife Management Area, Smith County, TX",32.59360,95.39290,Ford_and_Hampton_2009,"Ford, N. B., & Hampton, P. M. (2009). Ontogenetic and sexual differences in diet in an actively foraging snake, Thamnophis proximus. Canadian Journal of Zoology, 87(3), 254–261. https://doi.org/10.1139/Z09-008"
Amphibian,Salamander_Larvae,Chordata,Amphibia,Urodela,Ambystomatidae,Ambystoma,,,11,Thamnophis_proximus ,_proximus ,Thamnophis_proximus _proximus ,Juvenile ,,,"Old Sabine Bottom Wildlife Management Area, Smith County, TX",32.59360,95.39290,Ford_and_Hampton_2009,"Ford, N. B., & Hampton, P. M. (2009). Ontogenetic and sexual differences in diet in an actively foraging snake, Thamnophis proximus. Canadian Journal of Zoology, 87(3), 254–261. https://doi.org/10.1139/Z09-008"
Amphibian,Salamander_Adult,Chordata,Amphibia,Urodela,Salamandridae,Notophthalmus,Notophthalmus viridescens,Notophthalmus viridescens,2,Thamnophis_proximus ,_proximus ,Thamnophis_proximus _proximus ,Juvenile ,,,"Old Sabine Bottom Wildlife Management Area, Smith County, TX",32.59360,95.39290,Ford_and_Hampton_2009,"Ford, N. B., & Hampton, P. M. (2009). Ontogenetic and sexual differences in diet in an actively foraging snake, Thamnophis proximus. Canadian Journal of Zoology, 87(3), 254–261. https://doi.org/10.1139/Z09-008"
Amphibian,Salamander_Adult,Chordata,Amphibia,Urodela,Salamandridae,Notophthalmus,Notophthalmus viridescens,Notophthalmus viridescens,14,Thamnophis_proximus ,_proximus ,Thamnophis_proximus _proximus ,Adult ,>370,Male,"Old Sabine Bottom Wildlife Management Area, Smith County, TX",32.59360,95.39290,Ford_and_Hampton_2009,"Ford, N. B., & Hampton, P. M. (2009). Ontogenetic and sexual differences in diet in an actively foraging snake, Thamnophis proximus. Canadian Journal of Zoology, 87(3), 254–261. https://doi.org/10.1139/Z09-008"
Amphibian,Salamander_Adult,Chordata,Amphibia,Urodela,Sirenidae,Siren,Siren intermedia,Siren intermedia,1,Thamnophis_proximus ,_proximus ,Thamnophis_proximus _proximus ,Juvenile ,,,"Old Sabine Bottom Wildlife Management Area, Smith County, TX",32.59360,95.39290,Ford_and_Hampton_2009,"Ford, N. B., & Hampton, P. M. (2009). Ontogenetic and sexual differences in diet in an actively foraging snake, Thamnophis proximus. Canadian Journal of Zoology, 87(3), 254–261. https://doi.org/10.1139/Z09-008"
Fish,Fish,Chordata,Actinopterygii,Esociformes,Esocidae,Esox ,,,2,Thamnophis_proximus ,_proximus ,Thamnophis_proximus _proximus ,Adult ,>370,Male,"Old Sabine Bottom Wildlife Management Area, Smith County, TX",32.59360,95.39290,Ford_and_Hampton_2009,"Ford, N. B., & Hampton, P. M. (2009). Ontogenetic and sexual differences in diet in an actively foraging snake, Thamnophis proximus. Canadian Journal of Zoology, 87(3), 254–261. https://doi.org/10.1139/Z09-008"
Fish,Fish,Chordata,Actinopterygii,Perciformes,Cetrarchidae,Lepomis ,,,2,Thamnophis_proximus ,_proximus ,Thamnophis_proximus _proximus ,Adult ,>370,Male,"Old Sabine Bottom Wildlife Management Area, Smith County, TX",32.59360,95.39290,Ford_and_Hampton_2009,"Ford, N. B., & Hampton, P. M. (2009). Ontogenetic and sexual differences in diet in an actively foraging snake, Thamnophis proximus. Canadian Journal of Zoology, 87(3), 254–261. https://doi.org/10.1139/Z09-008"
Fish,Fish,Chordata,Actinopterygii,,,,,,1,Thamnophis_proximus ,_proximus ,Thamnophis_proximus _proximus ,Adult ,>370,Male,"Old Sabine Bottom Wildlife Management Area, Smith County, TX",32.59360,95.39290,Ford_and_Hampton_2009,"Ford, N. B., & Hampton, P. M. (2009). Ontogenetic and sexual differences in diet in an actively foraging snake, Thamnophis proximus. Canadian Journal of Zoology, 87(3), 254–261. https://doi.org/10.1139/Z09-008"
Fish,Fish,Chordata,Actinopterygii,,,,,,2,Thamnophis_proximus ,_proximus ,Thamnophis_proximus _proximus ,Adult ,>490,Female,"Old Sabine Bottom Wildlife Management Area, Smith County, TX",32.59360,95.39290,Ford_and_Hampton_2009,"Ford, N. B., & Hampton, P. M. (2009). Ontogenetic and sexual differences in diet in an actively foraging snake, Thamnophis proximus. Canadian Journal of Zoology, 87(3), 254–261. https://doi.org/10.1139/Z09-008"
Invertebrate,Crayfish,Arthropoda,Malacostraca,Decapoda,,,,,1,Thamnophis_proximus ,_proximus ,Thamnophis_proximus _proximus ,Adult ,>370,Male,"Old Sabine Bottom Wildlife Management Area, Smith County, TX",32.59360,95.39290,Ford_and_Hampton_2009,"Ford, N. B., & Hampton, P. M. (2009). Ontogenetic and sexual differences in diet in an actively foraging snake, Thamnophis proximus. Canadian Journal of Zoology, 87(3), 254–261. https://doi.org/10.1139/Z09-008"
Invertebrate,Crayfish,Arthropoda,Malacostraca,Decapoda,,,,,2,Thamnophis_proximus ,_proximus ,Thamnophis_proximus _proximus ,Adult ,>490 ,Female,"Old Sabine Bottom Wildlife Management Area, Smith County, TX",32.59360,95.39290,Ford_and_Hampton_2009,"Ford, N. B., & Hampton, P. M. (2009). Ontogenetic and sexual differences in diet in an actively foraging snake, Thamnophis proximus. Canadian Journal of Zoology, 87(3), 254–261. https://doi.org/10.1139/Z09-008"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus compactilis,Anaxyrus compactilis,2,Thamnophis_cyrtopsis,,Thamnophis_cyrtopsis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus punctatus,Anaxyrus punctatus,4,Thamnophis_cyrtopsis,,Thamnophis_cyrtopsis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus marnocki,Eleutherodactylus marnockii,1,Thamnophis_cyrtopsis,,Thamnophis_cyrtopsis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla arenicolor,Dryophytes arenicolor,1,Thamnophis_cyrtopsis,,Thamnophis_cyrtopsis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Tadpoles,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla arenicolor,Dryophytes arenicolor,15,Thamnophis_cyrtopsis,,Thamnophis_cyrtopsis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Tadpoles,Chordata,Amphibia,Anura,Microhylidae,Gastrophyne,Gastrophyne olivacea,Gastrophyne olivacea,9,Thamnophis_cyrtopsis,,Thamnophis_cyrtopsis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Tadpoles,Chordata,Amphibia,Anura,Ranidae,Rana,Rana pipiens,Lithobates pipiens,1,Thamnophis_cyrtopsis,,Thamnophis_cyrtopsis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Rana,Rana pipiens,Lithobates pipiens,4,Thamnophis_cyrtopsis,,Thamnophis_cyrtopsis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Scaphiopodidae,Spea,Spea hammondii,Spea hammondii,2,Thamnophis_cyrtopsis,,Thamnophis_cyrtopsis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Reptile,Lizard,Chordata,Reptilia,Squamata,Scincidae,Scincella,Scincella lateralis,Scincella lateralis,1,Thamnophis_cyrtopsis,,Thamnophis_cyrtopsis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus debilis,Anaxyrus debilis,4,Thamnophis_marcianus,,Thamnophis_marcianus,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus woodhousei,Anaxyrus woodhousei,1,Thamnophis_marcianus,,Thamnophis_marcianus,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Microhylidae,Gastrophyne,Gastrophyne olivacea,Gastrophyne olivacea,3,Thamnophis_marcianus,,Thamnophis_marcianus,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Tadpoles,Chordata,Amphibia,Anura,Ranidae,Rana,Rana pipiens,Lithobates pipiens,40,Thamnophis_marcianus,,Thamnophis_marcianus,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Scaphiopodidae,Scaphiopus,Scaphiopus couchii,Scaphiopus couchii,1,Thamnophis_marcianus,,Thamnophis_marcianus,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Scaphiopodidae,Spea,Spea bombifrons,Spea bombifrons,1,Thamnophis_marcianus,,Thamnophis_marcianus,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,Lumbricidae,Lumbricus,,,4,Thamnophis_marcianus,,Thamnophis_marcianus,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Reptile,Lizard,Chordata,Reptilia,Squamata,Phrynosomatidae,Holbrookia,Holbrookia maculata,Holbrookia maculata,1,Thamnophis_marcianus,,Thamnophis_marcianus,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Reptile,Lizard,Chordata,Reptilia,Squamata,Phrynosomatidae,Holbrookia,Holbrookia texana,Cophosaurus texanus,1,Thamnophis_marcianus,,Thamnophis_marcianus,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,,,3,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Tadpoles,Chordata,Amphibia,Anura,Hylidae,Acris,Acris crepitans,Acris crepitans,4,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Acris,Acris crepitans,Acris crepitans,12,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Hyla,,,5,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Pseudacris,,,2,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Tadpoles,Chordata,Amphibia,Anura,Microhylidae,Gastrophyne,Gastrophyne olivacea,Gastrophyne olivacea,4,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Tadpoles,Chordata,Amphibia,Anura,Ranidae,Rana,Rana pipiens,Lithobates pipiens,4,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Rana,,,9,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Scaphiopodidae,Spea,Spea bombifrons,Spea bombifrons,1,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Salamander_Larvae,Chordata,Amphibia,Urodela,Ambystomatidae,Ambystoma,,,2,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Fish,Fish,Chordata,Actinopterygii,Cichliformes,Cichlidae,Herichthys,Herichthys cyanoguttatus,Herichthys cyanoguttatus,1,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Fish,Fish,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,Gambusia affinis,Gambusia affinis,4,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Fish,Fish,Chordata,Actinopterygii,Perciformes,Centrarchidae  ,Lepomis,Lepomis megalotis,Lepomis megalotis,1,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Invertebrate,Beetle,Arthropoda,Insecta,Coleoptera,Hydrophilidae ,,,,2,Thamnophis_proximus ,,Thamnophis_proximus ,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus woodhousei,Anaxyrus woodhousei,2,Thamnophis_sirtalis,,Thamnophis_sirtalis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Rana,Rana pipiens,Lithobates pipiens,2,Thamnophis_sirtalis,,Thamnophis_sirtalis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Bird,Bird_Juvenile,Chordata,Aves,Passeriformes,Passeridae,Passer,,,1,Thamnophis_sirtalis,,Thamnophis_sirtalis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,Lumbricidae,Lumbricus,,,8,Thamnophis_sirtalis,,Thamnophis_sirtalis,,,,Texas Natural History Museum ,,,Fouquette_1954,"M. J. Fouquette Jr 1954. Food competition among four sympatric species of garter snakes, genus Thamnophis. Texas J. Sci 6:172–188"
Reptile,Lizard,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,,,2,Thamnophis_scalaris,,Thamnophis_scalaris,,272,Female,Mexico,19.35250,-98.66972,Fouquette_and_Rossman_1963,"Fouquette, M. J., & Rossman, D. A. (1963). Noteworthy Records of Mexican Amphibians and Reptiles in the Florida State Museum and the Texas Natural History Collection. Herpetologica, 19(3), 185–201. http://www.jstor.org/stable/3890648"
Amphibian,Salamander_Adult,Chordata,Amphibia,Urodela,Plethodontidae,Isthmura,Isthmura bellii,Isthmura bellii,1,Thamnophis_pulchrilatus,,Thamnophis_pulchrilatus,Adult ,510,,"Jalisco, Mexico",20.01137,-103.81314,Fraustros-Sandoval_et_al_2019,"Fraustros-Sandoval, A. de J., Dávalos-Martínez, A., Rosas-Espinoza, V. C., Santiago-Pérez, A. L., Ponce-Campos, P., & Iñiguez-Ochoa, E. (2019). <strong>First record of the predation on Bell’s False Brook Salamander Isthmura belli (Gray, 1850) by the Yellow-throated Gartersnake Thamnophis pulchrilatus (Cope, 1885) in Western Mexico</strong>. Herpetology Notes, 12, 721–723."
Mammal,Mouse,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus californicus,Microtus californicus,1,Thamnophis_gigas,,Thamnophis_gigas,,,,"Sacramento County, California",37.24201,-119.60594,Fulton_and_Munoz_2018,"Fulton, A. and Munoz, D. THAMNOPHIS GIGAS (Giant Gartersnake). DIET. 2018. Herpetological Review 49(4): 764-765"
